40573 42422
62036 -94630 -77185
4037 -7618 87388
1969 38520 3145
78627 -84629 -21800
34315 -23304 -86335
52955 79219 63950
62561 -44142 -79544
14482 27316 77741
918 1970 3354
22995 -68466 6304
74430 -8114 -68608
34931 56159 23803
47793 -11420 67694
73294 -91747 -41453
7643 -82647 46722
35072 -28582 72125
72713 -8144 -18096
35360 -91154 89882
80701 6554 -32597
69168 -24769 -81319
28587 29947 -72736
44968 43016 34746
56487 30650 -25758
58662 -914 53052
46415 73403 31495
42122 -23787 67744
47484 22588 39107
20375 1804 18336
11550 -89040 103
19671 62123 -77920
28252 -23702 34048
69845 58335 -65721
76156 -46747 93728
9216 51021 -72155
19927 -13286 17343
25140 -43205 9568
51569 32860 -30106
66517 8209 8512
61368 96428 8478
30675 74917 92361
14001 22252 97438
17726 22308 -47057
46477 46528 -51046
13632 99080 -20988
75529 -88015 87205
79113 -90003 16520
51686 57191 86170
56681 -11298 18636
15642 77509 60531
13869 -86408 -31473
58652 11575 -75732
6636 62432 89770
60786 47693 98128
51390 -66582 -75194
30944 71162 -64938
23254 30196 1476
24975 28629 84230
28855 85282 -96402
48717 -90930 -66293
82044 86610 -48821
60027 4770 -32158
40207 -18382 -19848
56240 -8820 33415
67125 87877 62527
17641 59450 97886
30656 -18883 30897
55412 9340 19749
43117 77516 -65979
69760 -19663 75340
47251 -12190 -68769
23798 54843 -35741
53747 15728 -98553
77031 96489 58792
75554 74836 -95651
62063 55629 -77408
37943 18623 -78807
30719 -7855 -93765
75321 46117 -88014
65651 -53582 19259
54696 -98652 -40255
72897 -16943 -80444
53265 91913 -97309
79413 36404 -65911
77948 40724 -60707
23500 81958 48630
56106 21972 -14083
9934 5994 -48311
71887 -10451 -82980
25479 35860 -49029
32234 -46385 -60865
65412 -64589 94104
26990 -64046 -97302
45554 -26954 92549
20291 43027 -74111
77199 42891 41939
10168 24692 34248
76159 -40164 -1168
60720 -15165 -31801
80074 99639 -25062
40139 46243 -91159
30426 -21051 40013
67352 9942 741
73330 -77138 -12112
48348 -71255 43518
60915 36127 -23429
66579 -86622 65505
4932 29701 20298
3891 74294 -16195
18225 -75469 -72958
33300 58234 66268
10760 56315 84753
26420 -96251 74355
18951 -71925 -3087
56659 -2239 43456
32804 23145 23455
62843 -24762 74011
50989 66174 -35353
14551 -66615 -63105
78666 25971 -5991
10758 -54051 74304
40283 25038 -10418
46661 88322 -79614
44359 -9646 46435
77379 90383 4618
34999 46589 -52813
71523 -56231 -80896
636 47488 91105
81542 -90522 24359
53170 15079 10814
18056 -57401 49361
38061 95710 5259
75606 -47691 -1033
35549 50685 -57203
53918 24133 86149
75729 -5207 -29134
50948 -87015 16160
16619 60001 63865
48433 76009 76012
40270 81283 68988
62838 7471 -13136
11042 -18895 1254
38813 45709 45486
20767 14850 -42060
66026 61558 25263
34833 -38051 -96670
8976 5660 -23046
73134 -27905 -28565
29608 -40797 97645
51794 31608 -70545
54043 -63160 76117
55209 52323 -19319
38124 -8258 -72405
71185 43402 88041
75575 67487 72126
40069 58188 20658
17558 -75390 -27355
53790 -67590 -91025
76618 -57472 -78274
40341 5736 71893
28177 90622 -26783
9247 64778 -1891
72319 -23890 -42948
34462 89921 5634
45525 -86145 -87396
54574 -44395 58480
81688 52191 -11405
51220 47830 99837
44762 33186 -37648
62607 61804 93866
1982 -67504 49634
12140 72859 44277
48550 67683 65185
73805 -49237 82916
74751 -9105 -91782
1904 -74268 71523
25485 59681 -62129
38152 90725 32425
34088 -6533 17250
24556 13612 79748
78309 44586 86498
58171 -56281 -17983
15584 82632 -82590
20372 -60735 5586
65055 -46147 -63115
43064 -15455 -63567
27029 -6034 95451
30146 28483 7345
38200 97123 6561
79779 1054 41082
71785 22235 -75298
81204 -52871 -54066
65223 -27624 -61972
24622 -97619 72037
35210 35645 -96196
25715 46806 -29774
41650 88383 -798
9228 6165 2616
77697 -26342 -29822
62327 -63773 25962
58677 1439 -78941
36076 57311 92805
40622 -31698 -59753
21638 18061 -66729
12685 92557 -70275
60946 10500 -89314
75036 -18202 92901
44442 8762 -46753
24489 95296 26814
75628 -38212 11170
26046 82380 75548
77776 -71320 12446
27706 -24731 80604
37819 -35129 -86914
19246 82000 42485
2306 -11901 22159
17728 79739 36819
39824 -98439 94530
72355 37432 41888
5532 95687 27393
54945 23447 -15507
1132 -77345 21837
60087 8099 51386
31464 8019 95871
33248 48367 3675
7351 -23892 -56202
15030 49990 -71485
19498 -17662 -59926
80265 -13221 81768
15784 -1481 55880
65688 -18490 -67766
50895 36522 10389
4853 83896 -37459
10162 98299 -21069
34439 -11106 68530
14531 13474 15880
76719 44883 -7932
30330 -24704 33376
24245 52583 44777
3537 -63744 -58776
67014 41052 -52284
69495 -87625 -56723
18503 21125 74161
12443 -60187 43757
21301 -59718 20747
20455 -91884 28811
44731 -25663 84712
61261 -59956 -17487
29551 -44461 -68614
81024 -96169 59395
53429 62420 21031
41631 43067 -56171
48376 -16717 42614
6384 41107 70568
4878 -62730 -46691
27872 48805 -84001
35522 -58825 -39205
37828 -59997 -66450
58778 86814 -86937
66665 -1687 57370
36658 -8453 -11793
26643 -87809 83800
41152 -92230 12226
31699 20503 -38828
43482 7155 -51972
69991 -27681 7236
9895 36120 48520
32975 42332 -99050
41963 -91081 56961
12180 39136 -78165
47454 -87876 -15473
77147 -84971 94520
26475 -15300 95081
22493 62700 58844
65961 80624 94860
81674 -21516 -9322
65065 -65511 54333
12322 96965 70172
58619 21656 -49073
10256 16902 -8037
36712 -66750 6772
72625 65210 37282
57695 22469 -17106
25909 37264 -86173
10416 52612 59280
60860 69693 -18860
73745 -74055 33151
53102 17666 976
27387 8892 -64926
40117 -59673 96065
20564 -84512 20551
17888 16420 11105
3821 -6622 69251
18840 -82817 6061
38060 -22445 63852
27204 52104 56941
42855 -60888 63692
34769 -70551 42273
34179 -32407 11056
76281 8046 75750
76689 -28366 85290
24803 -7105 50848
65932 -75742 92396
17572 66389 -19784
37569 4261 13009
38973 94212 -34051
76413 -40767 -64210
62279 -56447 57122
70079 43283 -7104
59431 -72412 72680
33222 11682 -13084
31972 83255 -73359
51453 58250 -97748
48537 -48170 -71455
17343 -69256 60453
63912 69223 54118
40760 76835 43590
65976 -16504 54335
11200 83593 75426
6313 81484 73750
29435 79675 30100
35620 86895 -31227
78482 81148 -53701
64618 433 -28227
16808 -97576 16798
21046 88746 -39620
65497 71166 -88682
75643 56757 -91743
56396 45669 74846
63292 -69269 57944
1530 72739 -30254
35656 -19791 -62836
17274 -1843 53091
59951 30116 -16350
5069 -79615 -52924
45602 52185 -86254
62450 -79609 -67630
28286 -51418 46853
46535 83819 2843
56969 93007 81635
249 4051 -61250
55383 -88888 25229
55802 85784 -40622
81889 7920 56731
34488 -24075 4601
3017 -43997 20345
44692 -84908 71406
18258 -50807 12468
4246 22573 -3350
51919 -9085 -81182
2280 -72364 66075
76355 -95369 61684
47644 68761 -83935
46794 -36145 -84942
58915 -44105 50742
36011 -58596 -44900
43859 -9927 -41973
4779 -68502 78455
78398 -22379 -63136
31166 12557 26383
35997 55432 9224
8704 -9165 61050
81075 48579 83668
19999 -98769 51613
40108 46067 65689
23032 46978 -45155
16778 37520 -26753
71169 46720 61560
79096 -72073 4570
64625 75785 -69299
53927 -5588 52342
35534 -88332 -6288
53285 -78118 -88779
26177 -16390 -14728
8638 17149 55134
81499 -46561 87777
39846 15003 -92013
13959 24021 99003
10007 88836 -54898
46047 -7342 19950
46640 -93121 -95344
45458 -38580 -85793
12201 53811 -44152
54839 -15160 59514
58979 -33191 68296
74336 77098 -54056
46520 98614 69695
56995 -38330 84211
1946 87447 -94800
34298 53303 40947
52598 -85601 94775
74105 -30379 -317
33197 81624 -1245
58898 52910 56817
20930 -83131 -38592
52929 61852 68081
79502 -80819 -60107
7919 34264 47299
8208 -32285 27752
34842 48090 -65376
82522 -63455 -35023
45932 87055 -80832
64729 32699 -37936
43073 79165 17914
34751 87333 83091
50856 5139 3787
33020 40662 -25685
6559 -52734 -17328
27182 -86964 39705
80874 -57890 45995
54862 35054 -3622
32138 -40715 -19378
9885 -90009 -94891
39130 -74585 51186
48963 -84972 81803
31974 -89588 4824
14263 -5266 65932
57029 -29836 28104
11618 -36523 -46500
20082 -51184 -96775
44710 38777 -92673
69294 38847 1897
32738 -27585 9030
36982 75533 90254
73525 -5273 -4775
73240 33093 -27659
8625 -57729 -67065
30657 50905 -61808
46692 -32629 68679
16621 -75824 -11212
8459 80950 47468
58907 -95131 -70051
54944 -82410 -28939
7300 41238 62169
40096 64654 22481
70995 -11963 -19229
11366 69662 20029
59603 6356 18825
44893 47904 -34261
13342 98812 -4405
6083 59271 65298
17239 89454 22978
28720 -23225 77933
46635 -50552 -95765
6885 99500 -73994
26399 45551 4492
22301 86323 -66467
52284 97339 31822
72477 -41011 -12711
6773 -94960 28314
18627 -87205 -4504
40366 -9539 71891
75178 -44641 97274
66793 -81691 83705
33099 -16901 68821
50035 -33936 -26920
80016 -2264 49151
44103 25794 -59246
74137 -80174 83255
19686 21128 -92953
82542 77662 48190
4222 -64416 -41030
4483 -15406 51237
8110 -97216 17696
7501 -58468 -82754
32935 15218 6476
71465 935 -39726
50658 66348 20683
695 99734 74682
49713 -85404 -83332
1031 25074 -74571
4499 82004 -81001
64173 99622 -12583
45692 -48657 -15463
51271 51647 -40106
81869 -47793 62653
60840 9065 76840
68569 33791 -66839
58762 -80280 -23696
62951 14258 -49930
24420 -66497 23053
65951 9539 -65956
57273 67287 90379
73712 -82944 -45506
41339 52784 56120
51718 15459 84332
18752 10048 -17977
27258 59486 -36551
82299 -87172 94469
78340 -37646 -38317
64340 22351 51804
2473 96318 5668
65986 -30733 17388
22218 -72511 -56905
6742 -83347 -61367
44605 86714 -52548
63787 73226 -17946
61882 63593 -38648
50964 21515 -3783
17675 -71102 -34404
75903 85619 -63111
24736 58853 71511
2502 21835 -38133
580 11334 12093
20566 83097 94298
48926 54330 -16965
6196 -86246 16805
13230 -21261 53059
82098 58308 -6940
44734 21675 38275
36796 61664 -52610
71874 13505 -31325
45220 -4615 28905
82813 3780 -96588
64751 -83431 10171
24388 10807 69841
51531 68053 -27044
29082 -99992 71828
29444 46805 -31463
43716 -49544 33535
35367 -81281 -85554
9283 -18599 -16974
63326 -10714 -58024
27855 -68199 39113
36372 -69665 -21125
1595 -79565 63773
66909 29850 -78904
58324 30970 61811
55417 38257 47319
60568 8818 41053
81433 -64022 55008
8956 -85156 -32503
67971 90045 -23533
22356 19986 63320
12239 92053 -4367
73622 -16072 47584
48363 38736 95060
22752 51061 3759
60541 -16505 -84791
1127 34085 99293
52059 13214 83217
39069 50303 -54134
20278 -1641 29485
34230 -64586 30220
59524 746 -57475
55625 -50503 -20626
65297 13 -99790
16695 -30878 67551
38985 55599 84296
57068 -8502 -52611
44155 -10505 17037
62096 75761 63961
78132 74725 63118
44428 22289 -23691
30750 46613 -79854
39828 1573 80618
73339 -70284 -17352
15306 -38255 3811
60377 28097 -42494
72926 26878 -44419
22906 -68265 36113
82669 24802 -475
59515 24769 -70186
35177 85227 -73387
58794 -3023 40382
22775 82035 63874
73168 83722 23860
19956 -54640 -30936
44373 -84054 -59183
47008 17809 38357
22495 -31560 -13235
43460 91709 -60153
25318 17733 7733
24669 -41034 -62258
8700 81149 63368
37033 -60600 -88833
68140 -11498 -39732
11597 53756 -30038
20059 87362 -61225
60256 51062 8318
51149 -1535 -82078
68841 73418 78178
27287 64643 30090
4104 85729 -51503
8655 -37689 99602
47152 -67111 48487
35430 92521 -96542
22252 -28956 61586
15435 13369 92215
75283 -60367 -42394
13431 -37242 7263
64369 39441 76937
3732 -24467 -41445
60978 -28260 -17047
30231 -70266 62765
25091 83257 37473
30472 -93294 26261
42318 59691 -1899
51151 -26564 64844
64313 -87265 -22530
33770 -12207 79715
49803 8158 -50205
56519 9485 -29821
9222 -98020 41070
39982 -79699 85770
28130 -81006 -48710
11970 -15929 35601
57181 19421 75310
53171 -33895 -83344
73796 52500 93089
64759 -59603 58061
54818 82670 23565
2750 -79115 71048
4156 -29854 -60133
81299 -28763 99094
49262 21933 21462
14264 -62371 -57408
76240 29416 -57481
5431 56224 -90193
19929 62792 -51014
42785 -38528 -16892
20974 90064 -7736
30495 -7871 -7259
76035 -75491 93055
62207 -51730 -64091
37246 -68316 -30053
68599 29392 -55035
57709 66300 31435
79483 86892 48845
65374 33436 -887
56247 -92974 55729
41103 81399 70698
13980 89197 -56701
4014 -86159 22635
48940 65536 9271
48679 32648 37195
63225 73244 -29281
44790 -76560 -53399
49238 67182 42071
16353 -52877 -9334
35113 -2106 -84385
41475 67040 -19343
43821 73237 83764
13360 12785 98426
60510 -23501 58333
47802 78008 -15923
68025 -26945 -6929
80255 -92683 21391
12944 -50624 9821
24634 -49471 16036
44062 61433 4409
45822 -16888 30221
30420 -99371 -16776
10445 54459 -52334
65160 -54571 -37460
37485 30025 95692
400 -5150 24505
10122 31614 52822
28480 17713 31365
71280 59001 79931
46802 43508 -40029
50936 -66694 -66080
1053 -18433 91973
62286 93352 8671
37584 -97807 -75650
44615 -69578 -46215
33287 61507 -42485
70564 -14761 -61415
45020 -79190 28308
48403 -47614 10005
57925 -26273 45839
51229 59682 -70725
20878 10618 84306
14357 61107 -41651
39500 37038 -81894
51243 57074 -41794
742 -52266 -14118
41401 78189 -95388
30274 -2884 -47522
40621 -77158 92977
78124 -72391 -20852
16172 54829 -31647
64131 -7330 -5864
66632 -74274 35106
45617 -7229 -71095
42600 376 -65986
2588 96492 45177
43547 29961 44837
2668 -14745 6526
53498 -26181 23963
64390 -80298 -60677
69106 -18761 -78822
26309 -74576 -82838
45119 39414 -46683
46108 76444 -72980
58989 90688 52325
49756 -97552 -6026
60385 -1327 -80476
55761 49695 -75499
81820 27882 245
72587 30492 75081
712 30165 -79757
31233 -76060 -31558
77909 18946 -7211
39593 -8564 2911
24876 -63441 9444
68363 -50100 72514
38461 -85783 3168
4757 76076 95162
6287 -97774 -4120
64784 -65458 -36675
37343 95149 -1333
18424 13125 82270
466 7696 65167
62419 4919 -89617
23569 -590 62703
37342 68132 -95662
31843 90596 -10258
35446 -40110 64821
14193 -62432 20657
51768 -39214 -80930
69407 -98551 66323
61349 20289 -12219
50243 -60973 7253
24717 82791 67340
66148 -66001 66254
44525 -1446 54753
60823 77568 19015
37801 -36421 -70096
67203 80131 -56444
30690 53048 -41872
44210 -86222 -17291
35185 -21010 -33687
12687 -85798 -81379
79986 35293 -18746
22121 62268 25074
12625 -12478 -17243
53708 -60888 -97024
31348 33138 36445
38647 -40824 -23251
50732 563 -73442
53441 34963 -98854
47432 41407 51157
67463 -90408 -44590
24853 45902 90775
82967 66240 32001
77605 -89305 -64491
51739 27529 -31312
27678 -2875 52617
75205 52286 -63222
66827 40970 13005
70101 45856 73356
63712 -11932 78573
25597 23878 -77561
67913 -94108 91472
50780 5912 -67937
43541 55561 -33103
6818 69333 -35267
45803 19495 98815
60749 -19926 -52526
78200 31762 29028
8177 -19191 -43668
77189 94260 -95612
72127 55605 71520
3241 -68753 15888
42691 -52596 -82065
22617 -16186 69754
39009 -22381 57515
33972 -1322 -59228
45679 -95344 -29347
30285 29091 -34276
5894 44350 66375
44958 98691 -85022
11949 62629 8070
13856 70125 -5521
22960 -29451 -5296
36237 -61633 5227
25969 -66255 6060
7571 62882 37120
42421 -91369 73191
21811 -71188 -70070
16107 79229 -73497
44926 -46875 -83933
73627 84500 75739
2266 80112 -29854
44867 59241 -72322
24953 31652 5689
73271 74254 93884
24379 58237 60124
60969 -3427 -22532
30532 33968 -9982
32525 -34666 -62622
52389 -22461 -83474
18254 -61074 95609
77549 -63556 -3056
29136 57366 78888
16972 84160 -55109
3563 61495 -46810
24760 -83460 -25558
69118 30535 18962
17383 -56045 68128
66099 70807 14211
10952 -93205 65224
17018 -96230 -21246
41340 10376 -63879
66238 49048 39391
28937 3516 18084
16000 8761 -50444
65144 91734 8715
50128 -47787 -28815
26176 -19806 62103
69040 1568 78190
33437 37967 69338
2862 -25253 -47138
29264 -90217 -13466
41641 74332 23722
8167 87481 65620
17115 73835 71644
66487 44171 -34729
46323 60350 -4506
20268 16561 -71403
61892 16980 -43666
65170 -77772 -53695
35293 10425 -66591
26640 52719 -36353
57368 70448 -74000
25601 -84876 4440
76071 -86974 -36308
23595 28986 -77948
22924 1024 -69802
7565 -40538 -66262
34521 93075 65321
70915 -57824 58840
62709 80548 -19225
9739 40242 41845
44579 -66173 6282
61974 -39859 25193
44781 -61334 -40308
34042 -57170 92500
62373 12610 42034
66277 -62709 14984
67466 58330 -28387
75115 91342 10848
63109 26201 -32741
36591 82813 -77954
43302 6800 -25616
9386 78779 9891
74796 26758 -60697
73600 59953 14587
5059 -18129 -43422
79880 -6646 -4626
43597 -36853 52322
23399 23689 -1275
58733 -28365 74203
23763 -28170 19134
50789 -96555 -3747
79430 -59940 23610
27752 -71588 -93132
40617 81874 4418
39926 -76506 -6792
80398 66271 78071
49642 65985 -28975
31141 67449 -28572
55911 -65868 65889
61070 30889 -74099
22114 14372 47057
54012 42572 -84760
33809 -16296 -71198
62932 -51099 -58115
53637 -44151 -98225
61195 -19824 -36259
19736 41072 46597
13637 -90583 -77101
24980 3834 -35083
7419 43424 -62328
44056 13474 15238
23874 -89184 47564
56279 9487 10205
71689 10977 -12192
15285 73553 7329
29404 29214 55759
43954 -9387 77501
77579 13398 -33864
536 94910 -10205
2064 27267 -75543
37209 12723 85776
59848 -7018 -52924
9605 37494 -24590
70136 -45454 -31981
60661 80017 91449
30708 -65544 -62470
79093 -75588 -12730
70515 -57840 -86953
24321 -66032 21370
38399 -44839 955
80256 -60939 -83672
67716 70099 -5597
3451 28146 97077
44070 74939 1466
52187 -46085 50189
3225 -71700 50627
79257 63242 -852
62912 21355 2622
77866 2497 -63543
3168 32522 905
9950 -40801 10358
3160 22356 47130
16417 -14403 -76734
25269 10459 62322
11998 43573 84537
6452 49859 -56987
65574 -98700 -47116
29486 -54333 -8028
64524 -73326 76905
37266 74365 15600
46172 -46745 66160
22243 53714 29165
59561 63513 7784
29786 -83802 55747
57544 -69661 -89265
81479 -72948 -97615
951 -26207 36935
77167 -76330 -47419
70052 -11319 -40076
45793 52083 76122
81781 -27777 -25945
77305 69778 39604
7765 -54724 -70883
30530 -11400 89464
20562 78606 70780
49914 -58627 66387
17146 -30756 -8145
4715 80544 86535
18896 20736 -8550
18247 76875 -37653
18365 83532 -66170
80163 -21285 99730
36202 -10559 -45951
41297 9654 -21691
71132 -22975 -53130
62724 93964 -69176
54892 8994 -17766
63982 -17578 -3603
64029 89789 99364
52142 57300 -31325
24716 80749 23854
2846 -99980 59913
60217 -44377 89488
52892 -98409 -35492
62204 41121 56428
51180 -78232 -34744
77653 -53753 59153
40782 59254 -90855
16413 50168 -7984
69394 -6751 -86730
57225 -14287 -44826
3510 -80814 -91396
60826 -71059 65727
11513 33440 -97552
10770 36390 -93301
18822 -24318 67609
55578 -40939 -90838
36252 -91327 -53448
47533 -24953 19472
42644 -51070 -84782
44682 -90477 96498
25262 72740 -7229
11476 91789 -30053
61328 -17111 56570
33075 78561 57793
27783 33013 -4666
69652 -85517 65181
81341 38413 42855
26596 -92446 93292
80106 56273 -37180
74128 54679 -2714
54890 -60660 -38757
79346 3609 -13972
17512 80989 27340
68994 72200 97119
24812 -8695 -30055
43601 -74254 21861
17549 14944 48645
16684 20946 28647
42193 88024 84297
16263 39352 45786
31718 47771 23921
33724 69773 -26502
58671 60725 2482
6589 -69029 -10852
36629 -37125 65286
13678 94262 79209
37039 24443 -42140
7881 37409 -39319
58864 -79010 -19797
8107 -72348 -8636
15335 -65018 66018
50389 -66515 56396
56418 8065 -24448
79146 -3127 99039
52854 68054 786
69087 6337 -61444
75249 -90528 -45927
7772 21964 79076
2791 50434 -83037
56110 18801 -14183
57483 36993 -78308
52698 -94599 -66073
77477 87496 63997
6321 -61482 23345
79777 -79233 80552
29928 -25954 -75021
55016 -29566 9882
