40606 40438
74092 -67758 -45378
32751 -86508 -12047
60435 28971 56300
44798 -30494 17882
25814 10890 -21516
49594 -41037 460
358 -46871 97541
67215 5224 -13192
63035 -64381 87307
693 22649 -32539
52913 -90581 -5692
53512 -44973 91775
43887 76500 43965
27737 81476 72046
15712 -19019 -20237
52655 -27452 -6757
41213 8579 84676
47676 -70409 26871
69080 36462 -43315
7667 -63435 92563
68599 66103 50812
65987 -81454 30258
36334 -49449 42454
33086 -79085 69243
36883 85834 -69645
60908 -32022 97835
26781 -5403 1892
15928 -71550 -26043
78581 -46117 80024
50345 -527 9191
66635 -36569 -12571
59918 -51264 89246
21842 -51602 -93210
39611 -58422 -21477
76800 23362 42742
2826 -35003 -33274
38796 -32680 -72143
74574 -76983 5759
68167 -20859 87349
50978 -82811 -86898
60188 34049 -91797
24076 -37330 62388
53255 25966 -85889
21165 -719 -71278
62296 -30447 -91362
58166 71077 87322
62187 -43354 47447
47813 -81650 23775
36304 60562 84229
28674 19607 99
49083 35914 2198
73473 -26756 23903
64034 -57160 -64418
57067 -44798 -89535
25138 -1643 23725
24612 88202 -11571
55687 21086 -52095
24520 -24808 15488
13098 -19960 -50661
5116 -98474 -29319
61980 -80435 -98252
50416 -42229 -67548
72264 5772 -40394
58392 -7723 -49630
23802 -94539 53015
32566 -28021 15501
35502 -40298 91913
78824 -89 -51227
51303 66469 51660
10194 85728 70035
12514 -9638 58957
49884 -29236 94977
46908 -52001 -26640
20132 -36224 24475
79723 -2074 -90046
58393 -31335 53957
81006 6499 -40334
19942 51140 -10087
1907 -51487 40028
25528 -18540 2265
14461 11621 -11373
55646 -48588 -65707
68631 -46328 88950
5933 75426 46252
80666 -23182 -84779
48799 81239 -19195
38195 74213 -60786
47772 29054 13247
62645 -972 -94437
15356 50416 -67883
37411 -40570 86220
4040 -89682 19334
9946 -93099 -49653
74600 -68196 71458
62730 96275 94637
53139 -22828 13329
493 50902 -31224
23726 52591 -35694
1587 -97553 42273
61037 -84784 53383
43533 -51839 -58413
6629 69700 23326
42714 -25283 28877
69811 -31798 58354
27984 -23324 -49424
67887 -26378 11514
28557 -57760 -45268
78592 -71121 64093
73814 -45156 44191
49050 13797 -63963
26705 85591 67256
19326 82008 -69687
40790 -52233 44194
9437 13408 10611
67906 -26561 -26486
52432 66205 -69375
78262 -71137 32972
24173 -2160 -54372
21442 -70991 50907
67143 -28337 -72210
58289 -91501 48479
60270 -11580 -6319
8546 74728 -19453
42488 -38709 -99274
48947 37561 87558
32043 12280 71668
25896 -95571 -95651
69498 34231 2743
39081 -93825 44380
44109 -2101 76347
42854 -32615 26802
2493 -11704 56930
63369 -96649 85652
35587 -34076 -64603
64824 37344 67773
69192 46310 13385
16587 -17936 -21656
78587 20342 57115
11777 14264 -48307
63981 57712 81681
692 57892 -78648
45919 46763 -5302
59996 24425 -86036
43689 -11495 27205
28764 2539 -9869
62062 45554 -33325
22109 39277 -67778
8653 76374 -15627
14304 81983 -96388
49956 39773 92933
62958 -28613 26955
8588 4136 12481
39527 5482 7765
66125 40561 34418
1244 -58772 -91862
28531 26389 -27785
920 73953 -46779
73149 -7061 12408
3861 64830 -13528
80811 -65261 17473
55601 40114 44418
41852 -92207 -64875
15831 -60352 60042
52041 35055 82370
25566 -91310 45875
39421 -38583 92781
59396 86063 34889
80094 -23695 -41614
79725 5413 52602
35582 -67599 60952
65927 34144 71955
63528 25590 72328
79259 20912 -68625
32832 -86969 -7317
28719 74159 38807
78080 -24814 2106
31939 94469 -86978
46124 82342 39418
24282 31871 -83118
58563 -62475 -99245
24598 84100 -16017
5615 29168 44974
9723 76807 33336
46028 43286 -64490
867 -65934 -18269
24782 53675 48747
79769 41698 -77237
41787 16212 -43775
29387 64021 40124
37070 -43780 16673
55107 99246 -40609
78585 -3910 -36339
28358 -44903 57088
39462 -38953 -28750
24064 -55591 -90683
17364 34445 -3213
48128 10383 -30404
16663 -89191 -17568
68345 -52597 -50810
72122 -45490 -92201
77671 -83083 -11401
20991 84564 -55439
11100 65826 6219
20218 -12528 -98544
36103 76169 -68881
57816 -30607 23027
78065 10544 -89840
44137 -65530 -23668
45134 88763 -28108
79099 58563 -279
79844 -17694 34785
49930 70811 -33603
14646 -2268 -1621
53078 -46665 75007
49196 73902 83606
71229 -63836 85022
24341 7789 37626
37800 22980 44227
29847 -88037 -24474
44325 -33457 -92543
39595 -98664 69787
6361 34657 36808
46044 23415 -27654
32401 -65577 -30976
10380 -25483 61663
56005 -97176 -45324
3539 11287 -56293
65418 -60467 -13969
70300 -31319 98220
296 31112 -41735
63024 -43520 -52714
17594 99573 62563
19162 16965 -61014
54365 -55972 38572
15530 17540 63235
75260 -96699 -67292
67956 64163 -28911
32045 18312 -93622
49532 -19701 -34416
24674 22929 24532
63048 -41179 -8341
18523 93801 -616
25734 89270 -3368
34594 49829 32064
5938 -7573 -84118
57072 96708 20127
37351 13378 66289
50962 -23978 -11261
66441 -43168 -96557
74734 -25067 -99209
1235 32298 46487
47666 80218 -50452
79633 83699 -87421
9706 25038 -23513
35437 -66146 -56617
38801 -78056 37168
56816 32225 62289
69286 67650 98434
16170 -25351 51674
64503 -89217 66948
39265 -35654 91996
21999 -16789 -23345
52390 -70651 -98642
39250 -93640 -85997
3299 -53238 54338
30634 63324 219
69207 52390 24602
36679 -97605 -58630
61034 69928 45575
35262 -56006 -93623
13949 -29669 43047
41275 53296 56675
22424 -31177 98492
26710 17806 -50067
21347 -8472 83824
30418 -14369 -85468
17849 89761 88982
77261 23158 -54626
46620 -51993 -87371
51879 -29051 -38349
1093 57649 -47562
35752 1341 -65395
26471 29528 -86368
66449 -40179 16160
74930 -71684 26391
16824 -67984 -88772
64445 -52865 56540
20930 -61653 -80512
40404 -1557 -80361
31384 -36819 60290
37557 -29935 77055
35030 -96677 -38063
51406 -70970 -43187
21231 -3573 -70000
36323 -1519 40385
58368 29652 1761
12320 73352 40047
44600 3194 -30093
6500 17593 -15264
42898 86574 -18895
13541 79652 50473
73572 62458 73770
79792 -33568 -3927
31718 -21983 46313
74995 59152 62930
5198 95885 39723
19923 -16276 -78986
17073 -99689 51929
60770 -21903 70897
43293 98556 -42649
68465 -24293 22201
49491 997 -45870
49355 -17400 25984
41899 59117 -99328
33590 46874 -52540
60421 -14313 -35839
46777 -75912 -31096
17145 64047 -69946
36332 14883 -86969
56584 -59126 -63264
43981 -76390 64475
20026 41955 61084
56313 -56506 36191
16732 -99959 16191
8297 -96176 -53913
25589 -37774 18163
1067 80184 -95189
5388 -36178 25138
55674 -30602 -11883
62622 -90316 35498
63078 -5987 -48890
5477 -62651 -24488
80634 -82490 67883
67735 -71448 -30641
39605 14903 45461
18880 -97907 -42245
27486 6383 61570
45048 -25865 -40746
9688 -91788 94824
41799 37977 -37835
42609 -88678 -51008
43073 35910 38419
7409 -55259 94612
23976 57930 -82997
30993 -79669 84000
65888 -77934 -10374
17347 8323 -91727
28733 82333 -62774
32380 48693 71687
337 -88187 6556
17723 444 -9376
41880 -19579 34577
30338 12407 -23427
35381 -78667 98633
6040 34687 3586
74835 -14632 -18377
839 -79917 -4087
66711 14863 -88780
9369 -57209 53682
3257 -73371 -75772
39158 -77379 29539
1649 85673 5269
11678 -15667 -45738
40896 -3235 18329
46451 32983 -16040
61664 33114 -71271
21717 -66556 -51357
58551 78091 -1679
65124 -9376 42080
29335 -77872 81214
40992 -57719 26726
21335 -80573 69251
30438 28854 -24139
27257 -62834 64913
43779 61689 48242
41246 -16582 -71204
44490 24070 -84209
55521 -46284 73530
64971 -70926 -33542
53628 83401 82086
31066 -68688 -43925
12033 -37875 -80592
4108 -47323 -38663
34153 53655 -14266
60154 18021 -78410
71912 17238 -63832
53493 86132 91029
80848 -23843 -52468
65183 -8234 -92387
57189 54794 92843
16989 46599 83080
2379 -24579 -78913
69489 -80521 -87643
36733 50006 61635
72611 33751 -17889
61596 -61328 10059
33233 91107 4459
50711 28024 86651
74245 -98379 27618
55690 -18699 26231
78912 -34639 89896
25996 98462 -99241
9801 36521 43339
4104 31464 38261
18513 -6523 21796
32403 -19451 76547
78958 -47568 15730
40839 63685 97607
44577 14147 -4973
59790 -89567 -16554
73823 93702 10582
6470 49584 -52719
31106 77316 39851
48758 20458 43033
63308 -73139 -75991
12726 -86768 74752
34295 27000 -84112
40074 93977 22858
72322 -15140 29959
45258 -75460 -13849
51395 -57862 72038
10479 -34440 94302
29494 -4129 -37646
19914 -94290 68161
75480 893 98099
257 38613 58769
35501 84436 95731
30584 -75880 -66949
74807 2521 32091
69305 -71712 31274
10718 -96659 69161
67680 56003 86328
55770 41795 34718
57485 95204 -66340
36339 -30168 26127
27232 -78311 98750
47246 28393 65357
38777 13864 6500
12359 40184 56699
67399 25867 60110
31970 -29738 -39786
11660 19366 -45889
52881 34083 47244
21553 -49247 -70773
7806 -54095 99548
8196 -18529 59120
56385 72822 71397
64732 23386 -75019
17556 65331 10329
44756 2305 13861
29713 43121 -28404
9343 56568 86750
13092 39651 -17312
17171 74224 12707
9565 50341 9985
32729 82722 -71589
50716 10488 89598
72114 43463 92611
17302 -81432 54978
42101 -35346 -67776
19476 29245 -64663
74773 22121 18590
72726 71933 -4103
51541 88053 -78084
59591 26228 -82579
20661 -40725 82296
20643 56344 79328
3869 14306 60776
173 86530 -6079
76889 44819 -91234
48849 -93286 -37940
15590 -62005 -90623
57981 -30697 -2341
73568 -84041 -72678
5709 82519 59741
56324 -93676 99894
29383 -81067 -14260
62522 6409 88280
31354 -72783 32898
39416 -22324 80754
79458 91268 6095
77762 26770 -99901
57720 41960 -82937
10832 -29858 -75278
2573 -59543 -67231
63737 70686 -32472
72837 44605 21198
58837 -73555 69773
73579 -87389 -74290
36446 -32027 97517
47912 64518 56781
79330 68408 46951
57585 -7504 -19230
78452 -68418 18160
46397 -24935 90247
64165 13624 -60172
38494 -93698 93692
12767 66589 -94684
8598 -38429 50663
36723 -29290 -46835
55103 -12843 13954
306 -4223 85637
30446 -42313 41369
25502 -58524 28984
26284 69894 -44192
74339 -96275 41427
70090 20473 -27794
52869 33079 -16211
65576 23730 -30100
63805 14072 59949
57044 -71747 13949
21826 -81146 67934
45170 73531 75475
47378 14665 -41705
78167 77997 44819
22676 -79658 99907
69952 -76023 9793
7193 -94832 53262
74565 38663 -41710
15478 63804 -36212
36966 83072 -45496
15472 -59860 83939
37907 11810 -96244
25489 -9291 73598
60467 43921 -65337
16764 78071 -92273
20423 -52143 -48001
69848 -86204 43277
78710 75066 -71025
72924 86897 -55771
78425 16641 18238
13316 79277 -93097
24932 -36454 2069
55241 14278 903
56729 72655 -39893
52423 -24888 -4502
633 -46476 71563
27915 51848 11991
54030 57065 -43876
71030 -27499 79149
1576 46072 76916
79437 -1839 60276
67252 -98876 -20290
54217 71612 49175
7602 6815 73644
35493 -92652 73941
48585 50504 -8202
24047 -50084 -86458
43304 55368 -86539
48454 -65033 98109
72350 28367 86668
6656 9916 52478
50046 89320 7868
79406 59083 -25922
64932 658 -42134
11365 54554 79827
26350 51864 -25103
46996 -38774 45455
68053 15401 93828
21665 -59336 58885
46365 -18854 25098
38231 80311 34171
1915 38245 30808
64929 76300 -13007
62362 -23247 -67491
42410 -19401 9969
10523 -91067 35774
68586 89727 -40286
66351 -62597 -13854
31631 49972 -35096
21875 -86770 10343
28092 14589 589
75997 91356 -32141
13666 -88865 -28273
22553 -7703 80119
55126 -64278 -41299
31212 -22728 -64114
33518 -66857 -29471
70159 8104 -80410
14105 -77730 -42214
77994 12952 -6744
24401 -86234 91578
38234 98189 -48205
50576 -61114 -66806
58221 -69396 38513
69344 -42297 -91462
53486 6737 -93628
60362 96819 84784
47457 22602 -35217
57498 -50658 -38844
58256 -527 48115
19083 91696 -36465
71367 96770 -65150
59400 27738 88293
37377 -62706 -25785
78146 29223 -63804
15296 -10696 67908
1314 96232 -98645
53992 7114 -54839
62965 25143 -12208
49435 43973 -3215
22915 11642 -81301
19765 -53277 -2079
59792 -94797 -9819
13564 86928 -12960
48206 5041 -94283
5431 12250 -67220
66602 -73362 -95056
59437 16095 -33404
26404 64545 39978
30678 37119 -1610
65751 -86926 -83772
65052 -83132 98771
50834 -18669 -41181
71233 -41921 57534
52802 53476 -39090
25578 20944 -133
3537 -22715 9982
16860 -50523 -17701
41345 30290 -9715
17660 -19551 -14329
47656 12990 12666
10929 -90454 19581
77462 -67132 71002
75938 -34152 41206
46250 20356 -78969
66773 9271 -7337
22484 -69712 -78806
46546 -94125 12768
581 46090 -55969
11255 -31975 -52486
49997 -12562 87774
30917 -68566 37037
25137 74404 59122
78110 15110 31062
50063 -45180 82588
3713 7734 73375
76457 76275 29965
31528 58060 23719
34920 88412 -25268
11073 -39441 -15354
6737 32451 -9260
50623 -14527 58232
73054 64114 -98434
54263 -66876 51020
15464 -72460 31654
76535 66766 19996
80578 14069 45016
66034 91097 29122
52674 -69800 -63981
13946 -41569 -74465
50014 -49805 -11339
61031 69314 -2345
34354 97658 24950
66975 -23423 81362
12337 24526 20440
52137 -87691 -40591
45058 93735 -55784
67774 -24557 71656
57835 25302 -86535
44066 80127 4644
23470 47566 23354
23754 -15432 -21158
79727 18436 -3071
46079 50923 -17797
7077 -62435 -49210
8478 -82787 25324
7620 51363 -11953
20371 58508 -50760
1022 909 -9891
11512 17785 10760
32981 95543 -55459
58351 13935 -62753
60386 47639 26118
57569 96041 69653
34187 -2290 -22321
32349 -24559 88930
68263 32351 18815
16233 49434 21885
40401 19116 67192
26692 24571 87677
41185 -51662 -41919
80638 -66908 -38119
71102 81774 71011
27053 -18040 60779
23369 22059 -52364
32990 -59035 35405
5704 -71172 -90277
7811 28071 -19502
54495 -91191 -39015
77034 -50089 -76217
76014 77292 64248
77524 -98330 -77714
35481 -10445 -56548
92 -80031 61051
22567 -54803 -74553
5829 -81626 -75812
1057 -91990 42747
1159 18333 -23275
19018 39786 -75362
72788 -69088 -94461
68447 -33957 35232
29237 76365 9748
62415 -21627 34721
32019 -59431 6288
55619 42552 -70052
29174 -21011 89038
28920 -6738 67365
2740 59527 -43129
71522 41686 -52881
65858 -86057 -23590
78979 -80986 5577
37769 14111 -20735
24258 -78965 -22241
37574 59259 5865
30536 52917 -8198
73806 -94138 5552
56201 -70240 74255
11360 42558 37681
19219 -88107 -29750
3686 28681 81124
52654 92483 60333
69085 -5646 -18928
16110 -53174 8179
29412 -55344 19655
34235 -7617 24591
4579 31373 -11515
62406 49938 -80658
8395 -10087 -81691
3779 87494 6200
72105 -60859 47747
47826 97454 -44755
63172 -63781 89289
80067 -62374 -66908
10300 16098 60536
29207 -20646 6087
16484 -94648 -98573
35778 -27900 84399
66341 -36126 -24350
79587 -25806 41018
76009 -27871 50095
12192 45388 -39073
44361 -6659 -68673
15700 78899 25212
30091 41307 -59832
66560 31796 -3356
55383 -58655 61964
27008 36380 -55905
72854 91445 -14097
59641 978 87464
75412 -60771 -5532
25671 58597 61877
68526 -86884 -3942
4505 85748 87624
71316 -62591 64416
74323 -22083 13587
80776 73405 65738
79203 4415 83044
51495 -33466 -48017
65411 -27034 40029
69220 6593 1898
19204 76664 82692
59594 69891 55194
51966 75751 72239
9328 58055 -80690
41374 -48360 93276
54660 79425 26879
47151 -17326 44109
60785 -71968 14978
64418 -53946 -45932
22896 91858 -39143
50652 -25343 -66526
67597 -45654 -97242
78950 19533 87826
49840 -46459 2284
62915 -89523 76349
40329 37394 -66402
57699 -18234 71851
54856 60550 56141
36964 44333 -98577
66956 75552 -51599
29338 39616 75276
53815 69744 -22676
74742 56379 95790
52723 69413 -13930
37448 -12832 -2547
64473 -66477 -25105
72206 22010 69068
72724 -54136 -98023
49276 20260 -95168
41084 64284 28751
77480 22670 -57195
46767 -76234 -4879
47192 -39857 7342
35373 78881 -319
26719 86214 -66094
5769 -8795 56360
69049 -4364 -38231
25585 -20240 93148
47150 61327 -60446
28377 -16683 49477
43308 74526 25396
51302 90965 -6683
75638 -47221 91412
13981 -19648 -1541
3348 70542 55058
28566 85831 12530
8648 93365 -6936
42097 -25727 -92224
6928 -85844 -54220
63332 -99077 14019
47316 43428 23789
23676 -58531 3761
33338 -24777 48377
31666 84529 -18621
61438 -37431 -75181
59080 23203 -88767
4084 27991 9347
54868 -53182 96871
58156 -62533 70821
58528 75750 12626
72678 -38435 -5732
50825 -69942 55625
13486 -79143 14806
41950 -88763 6906
68781 -92719 -54853
30010 45363 -8634
67757 15413 94309
50419 -59569 -43311
30832 -63189 -82625
75245 -55446 -54075
5957 34227 -53238
33710 82725 42442
1822 -69430 -76341
49354 -7545 89895
9076 88284 -80989
67020 44171 63223
30001 45572 -88013
38079 -31135 20326
4447 -90785 -89852
70499 -60687 26881
80003 39786 54872
25246 -48707 94924
14937 85700 10010
53291 -11908 -79709
24016 49921 52958
80485 76316 -12311
36810 20435 14508
78332 10832 -29880
44912 13601 -78183
27580 -52990 16570
72551 14971 -16771
59755 -20298 43524
22636 -51107 79901
41366 53944 -23730
77941 -6033 80431
45559 56180 24432
13201 12480 -65187
20796 -47768 -50061
15790 -85231 67391
6012 -68369 -43140
1062 -15419 32269
68273 55616 55796
34574 57804 -39975
39621 -1715 -80935
35567 -49796 52393
42931 99476 72470
24544 74517 -86926
54776 -33422 38928
60573 80953 87619
25459 53889 92259
10622 59131 -14629
42614 -95650 17775
22920 18166 72985
68356 55643 82342
55537 99544 -661
64144 70246 85421
6202 -67216 -47471
37567 -81382 -93847
51777 -24206 -17053
48412 -12053 -53019
21066 -80886 31983
71271 -77955 -88381
16883 3879 -84459
63880 -4754 67474
75092 -4425 90921
8696 92757 21575
80422 -62002 91012
37268 29196 90552
70577 39616 -57420
26435 41855 -41584
946 62527 -70710
48735 14209 74090
15050 30611 -81512
19990 14086 17026
35103 8381 -52445
19480 49977 -42351
52537 -79521 40920
67516 -44339 -27026
7491 -12682 1522
22069 -65050 -80085
50543 -71111 -73188
21778 69257 -98304
25147 1025 23080
45900 69450 -88789
30730 58043 46385
68365 27121 -98465
24406 -96850 32792
11802 13498 69365
65530 61761 88566
24778 8883 33095
50680 -80426 -10740
75364 43822 60024
15976 41714 36589
4699 -25959 57070
73038 -72311 -24240
39001 81501 -8201
62091 8649 94857
60253 31005 49678
33842 -91068 38502
77545 -41905 -93115
54185 50782 21790
47686 -41365 -43157
32137 -41419 78925
63139 40472 -16844
74928 46848 97569
24581 10887 16149
21438 49420 -15528
915 -97817 79807
77640 58900 56106
53694 65147 68472
66484 -79378 46476
3938 24942 -82810
80408 -27521 78896
47874 76680 -71536
76528 -68028 -13076
10559 -15740 73491
67752 -21295 -82862
70001 89027 -27794
8244 -61756 55975
52033 52307 15350
75374 -8992 40154
60205 -82299 23356
75853 27971 90053
40615 22417 42632
64540 -42036 87218
69334 78518 -55972
45387 54900 65219
27941 -79664 -84380
67474 25288 17864
27519 73783 4178
31705 -99201 -44667
12632 54418 -19005
30084 66691 698
69643 -91626 92971
40183 58130 85885
32787 59581 64825
49600 58176 -45591
38968 -97243 63932
24738 -33036 -17162
51324 -34562 -16939
56168 -78130 18206
52235 67609 13222
9742 -27389 -97084
15800 31325 -28398
22828 -15110 63922
80202 -93897 -50701
47103 -28828 43390
48897 16036 -77159
15714 -16932 50950
36556 -27518 -46304
21120 -88155 -65470
11242 42165 8333
29067 50199 -30235
61061 -39555 33500
13875 63712 -89437
15280 -38349 -11469
29711 -48145 -47472
30494 60351 -83678
24187 27715 20691
43427 -38893 14019
70844 -32884 -48743
48148 -28880 19529
47901 -16274 -95513
51217 -43839 -18819
63255 67984 70096
66618 88303 93312
51261 53915 -50829
73460 -59453 83076
59898 34283 -57412
15939 63395 -90674
7112 84127 27911
21102 57061 -81785
9691 41365 -98513
76739 150 27331
21439 30399 14062
78126 8361 -83428
72779 -94240 -8173
34881 89502 -40895
23607 25298 37930
17927 96528 -19510
78250 65981 -5573
34278 -43457 -72843
37933 41439 -82752
75422 -59417 -29174
65929 20560 -39766
76421 -38585 40520
38058 11662 99490
62600 -51779 -26967
