22143 20005
38593 -49978 -52234
31143 -52851 -25426
24684 27861 77066
16732 81211 -13197
6555 -50227 28335
18041 48956 -34220
38017 9218 48532
28094 12293 -32311
10781 29479 -47752
41018 35800 -5026
4301 16100 22843
35235 -90114 -97847
41848 -10697 -87149
34716 9584 36253
30234 65703 -6751
7741 39763 -31022
28510 -93766 -34910
7038 -6006 -20302
40292 37514 43504
34538 -876 50675
7019 -75230 -67686
15903 1826 -21526
23214 -41604 14934
11447 26082 53974
9092 -2993 -68639
35115 40100 87783
21978 59185 58696
18662 -23530 71843
22373 46805 -83581
23024 93361 79415
16009 -80797 -62837
34741 -75850 -49699
41789 2607 -39752
24620 -17184 -36814
13662 -85327 5246
18346 -14355 20276
8864 94696 88552
4707 14156 37594
21720 -24909 82397
10437 62009 -61063
11715 98179 46167
16454 64285 72612
31081 24692 -58978
11331 50384 56095
24580 23407 73055
14973 -550 23364
29032 5514 83890
2286 1048 83523
37265 7777 64875
27340 58805 93190
40462 6527 60470
26010 -88318 55658
28062 -74901 -23672
7665 50038 15480
31777 77953 91776
39039 -68157 -44045
41562 67598 36387
41358 42700 28632
35726 -23476 58400
143 60211 -15818
38723 54062 20866
36468 27825 4295
40666 -76168 -4592
28459 -25530 27708
32330 -45212 92874
21803 -73702 -32557
31275 -35652 74493
10447 -31036 -44344
34818 75590 40074
6802 -27063 47075
32903 -52320 -99089
26274 82670 77083
36422 -72142 -58753
41093 73129 -41740
2643 41476 -1937
8830 63579 -87262
29584 -47822 15150
20336 -70669 43850
4166 -16656 -5060
31814 74472 -81787
17648 16841 -93387
11518 40233 -64578
9768 45767 -40991
8727 16002 44044
21769 79306 -4669
25629 81265 38101
2436 -30770 -75315
9575 26420 35803
27239 -76546 -79619
38535 32591 -77429
39016 56778 -94241
18854 42583 60999
36323 85963 52802
9435 -37388 -31064
14694 -25822 -15915
39303 75108 -28238
30374 -35528 14250
29613 64252 71695
5838 53253 41267
8470 -44274 46591
8799 358 13911
37029 66212 -3022
30032 346 -1721
25914 63695 37551
40341 -76597 -29226
37453 -47219 -20960
9136 51555 59284
33186 72436 -82177
28570 98178 -91678
30154 -13252 -71675
5351 14298 23823
2546 42369 -82044
18859 -56277 20271
35693 81139 -18874
2979 26564 -13315
16555 -30857 28340
1495 68907 80631
40662 53856 -91947
40127 47520 66241
25724 -73206 -68985
25919 2809 69865
2531 -18280 -53562
37695 9515 97737
4652 -85188 -66743
19928 62845 -33064
6361 -97604 -28336
28797 -17083 -20643
6701 -52360 -47370
38157 322 35103
17583 10029 74575
4040 92930 -9177
19351 22713 26089
39067 -49777 89470
761 -23633 -37975
28839 -52675 -1457
32935 25899 54518
37848 -22027 -12237
26068 69271 -13732
25667 8066 64208
16589 -10310 96984
3536 -12693 -96339
29551 -6519 90801
9487 97679 45350
23306 -9787 32478
27830 42311 4296
18649 92673 -16105
24183 -75210 68042
1021 26909 -85316
8039 36937 44458
20914 54431 -79832
16168 -26376 78313
6910 32185 27536
35435 94102 90461
12966 39277 27598
25797 -95650 -99771
27453 -56357 -53103
31648 2288 74364
23256 91879 -39514
37731 7993 69712
7447 34625 8917
8462 -21951 34412
23531 34852 -55441
23388 -68850 50009
1490 371 -92277
12977 -40290 -61341
5733 -64121 56612
6312 78175 89356
27128 19906 -53231
40094 -81994 -5824
32505 -80256 32433
146 -13040 29979
20904 -55516 -64669
2962 -1454 28131
5143 88394 52166
6253 -19233 24821
28659 -39632 86371
23423 47587 -61836
23590 42072 -48063
30248 13954 53281
22471 75178 64848
24857 -71661 69746
40112 18955 34356
19763 93157 -53899
33553 -65101 76968
12603 87402 38958
22930 -9552 84052
36887 93869 25268
12880 -23183 -64811
30934 -96124 98661
23599 -17615 96386
5693 72956 -86970
9510 -84025 29505
9822 64989 -56689
2469 -89426 5873
18225 -73328 -19661
4996 -67364 -65789
15194 93281 58315
13787 42089 32165
16824 -69979 73742
25311 -99892 80314
41061 -88196 -7555
9798 -47908 -39315
4629 94233 42673
23365 -44456 27414
19580 5242 46373
35028 50941 -27916
23893 90798 56622
6963 43553 32505
25969 92200 -77503
35577 -80060 42786
38684 90496 -16152
34752 -38394 -86918
29315 4994 55918
36753 70612 18197
9295 39731 -18197
3822 2377 -48826
13319 -33210 75959
39751 88435 -73083
17406 -69186 87595
9463 -17329 -23887
23935 50399 29664
16654 -27078 -2099
14095 38290 -3603
38924 -23869 -53773
38322 1469 -21156
12291 73833 -31173
8608 -31056 -10581
31226 37620 -28939
15384 54861 -66098
1380 19356 9351
1448 -80416 -44290
18895 92483 -92307
14863 18962 2635
26663 -84258 72082
40113 -61509 -45509
23402 -84925 95305
29786 -38733 25588
7436 42915 -49263
23802 -19952 14049
21918 36613 -40700
29293 14311 24773
37575 24876 47850
23355 15918 54931
36058 45110 45734
35479 6502 -80838
33145 64545 -12812
16452 41032 34748
39681 31992 90735
19003 99504 -21128
1740 54073 46284
645 97014 25394
16587 -44054 -93164
24238 -13157 -19795
42108 -12288 82053
36451 57626 -79113
27906 -58219 42071
31743 45880 -77393
6825 -71453 41619
19615 -36376 19760
1417 -86930 -52343
20398 75549 -19434
11722 64288 56110
32934 -85439 94787
21727 -31151 24335
4242 -18645 -44509
41392 -92023 -67345
11136 -97441 -96740
26683 5350 -75144
27279 89319 -26518
15067 -5501 -80701
27739 -45197 34610
13435 90318 -58124
7440 -45593 72962
26879 53748 -48294
8840 11331 -32204
3662 60991 90712
34314 50176 -40289
40823 -12400 -54925
7544 -84197 77018
38985 62467 -42820
36283 -88698 -5454
16924 80631 -96781
13419 88266 -58002
22938 -84981 -48291
33989 94454 87007
8325 -9367 -28443
30589 -46505 25827
29381 82050 -43139
36609 14198 22075
29887 -79449 -14131
16812 99103 -59009
32376 -36142 16458
19761 -35163 55620
37965 34749 67093
14250 -41340 96955
18709 -29440 2774
22186 -56545 -57786
29568 75493 22073
1294 -39532 -37553
20825 68101 13100
28343 -56133 -86957
20363 64998 62915
33265 57567 -20346
27912 40136 93295
20174 30870 -1788
34402 25878 -84404
18757 -36639 14335
5354 45403 34779
10021 -23985 -92605
15513 -47165 25703
35869 48955 76960
28279 -26953 -34043
14997 -5684 77725
40004 15453 11374
3587 -75688 -65887
20733 -27180 -94064
7020 -88972 -6991
36783 36178 78290
35861 -97889 28704
8328 82953 -27190
15235 55418 54146
40188 66580 1963
26952 72172 87688
7961 -63037 82306
20312 -34140 -29034
18044 35116 16052
27896 -66434 52576
4889 -48104 82341
26965 17595 -28780
23432 26731 -50112
24874 87547 -45275
26764 -77536 45523
34345 27856 17430
38518 34978 -51897
5183 75564 -69454
35678 -27167 84099
36052 74465 50904
25872 90643 26368
18765 -14577 8069
12733 -75705 -55175
12523 -48656 -78504
4049 -56961 -60786
4057 7226 90600
14978 -59330 -47254
19286 52550 941
25637 73682 4476
42046 -53897 78295
2532 24342 -13918
2836 22320 92416
37992 80226 22906
31716 -22174 -31794
36158 68998 32019
5475 42201 -21155
32047 80135 -35354
22050 61768 -19581
41514 -93597 88601
36701 95870 1145
8385 -3105 72511
18273 74091 83011
26084 -42866 34836
37522 -88381 -46145
36938 73248 -58650
25560 79942 -15033
28912 -70076 18383
11686 68975 68332
10680 -18257 50303
41019 -13663 -13234
827 -40873 -39315
28198 -73768 -68901
17722 -46253 -28370
7251 18504 -59357
12993 -29967 -95242
13310 94927 -48589
38393 -69536 -32431
21228 66358 -27833
7040 -32892 -91925
26101 -90691 -54907
31332 20251 76043
24038 42099 26991
21298 66464 75260
20956 83526 40584
30492 -68216 34359
36357 -647 -23080
12829 -14514 53199
9550 92901 34199
9067 83740 -92925
37165 53810 -1965
1493 -98119 72601
27682 -39076 578
6008 1763 -42607
36895 10996 73729
22252 -59951 -20530
8372 19180 27589
12111 69055 -35495
21885 -61062 22267
38545 -28167 51904
14405 50578 85308
3730 -29488 -64824
41691 -54144 -74512
11834 -63448 79272
7711 -21387 -75336
25460 -11036 -53333
5039 9219 37179
14248 -97209 -68227
39344 -6217 -14742
16923 -56109 -4389
13411 97148 15399
41681 -75237 7578
12551 -36801 -55908
4351 -60332 14610
41342 -70160 -73338
40677 -76577 7940
37653 48088 92213
23878 31689 -26324
38757 89164 59288
21143 -21028 81942
18074 87209 4576
7732 43773 92799
17239 -24464 51934
1728 -62154 -22130
35730 -90313 23478
1213 -35614 -14780
5237 62920 -96721
24201 -73205 83469
11837 -23516 -45590
9268 -89940 18980
9179 -26786 -44882
40064 -84726 96279
13448 -69522 -39265
25451 99808 -7350
33896 2463 47455
40316 47927 6243
36379 36064 35639
18889 -7552 83484
25101 88073 96810
14191 53177 -26155
37888 -64739 65556
18282 3718 -93865
3276 12862 -31204
4130 40661 30315
36371 89131 -71540
15286 -40416 50851
1183 19605 -96820
26248 -57352 -65931
18768 -64139 -8383
3135 -4849 -44170
10349 -66676 -3724
31981 44110 58556
42127 -32498 97513
41835 -89963 -69118
36206 -67886 -57142
27524 30748 -76144
19875 10025 -46625
11356 -90738 48528
13545 75917 76479
23095 -21188 -36357
25541 -12309 43318
31496 -89143 -3160
10964 34190 18344
31770 33695 10244
12547 -9463 -87122
23474 -32149 -59167
14737 32959 -56445
18231 -59590 -68294
20093 -19180 -50563
21485 50643 72243
41302 89502 87000
11160 88488 -58056
8523 -23883 20509
23787 -3143 31201
8571 -82948 -7289
19528 22916 28388
24530 43014 -61517
20401 27707 75760
34275 -43934 -92145
12725 -97545 69870
29072 -30797 -37941
32988 76388 -61313
33415 -74497 50683
7503 49624 3770
11349 -7803 -92271
20450 -79910 64475
33405 -26149 18545
2245 2682 -72307
10542 -6208 -35815
40423 98872 20116
13112 23014 44574
35856 -86515 40153
18296 61351 -94345
35951 -69725 -49938
10795 -53451 67800
16618 -17557 66560
6627 -85898 58703
7917 63309 31182
9177 88699 57187
34190 -55272 57117
9898 -95562 -51578
16831 81317 -75734
41970 -93003 15145
36425 46642 -42018
42080 -40037 36342
38124 10320 87161
24597 95046 61481
20420 -59181 -13493
16807 90995 99494
3840 18641 40536
21687 -56162 -98223
20367 -24184 32499
16040 -10786 54053
33910 -41283 -29207
26592 48504 -90120
24070 -61614 76375
25964 -83886 67052
11094 16887 10594
4724 20458 -48549
31451 92848 84775
2096 88233 95227
30458 -23951 13604
19068 -35490 33070
20536 -27255 71896
2590 -97189 -73701
19313 27317 57231
5753 65888 96081
1810 -51925 -11540
25133 42897 -75417
6154 35066 -49795
38652 -37657 77242
40551 -28694 -24776
38996 51678 -68590
36936 18113 -25691
29733 -41438 56538
14148 -49259 87175
38276 -1379 79372
16772 50976 51586
38691 -46652 40797
13899 -30346 -23114
12285 72824 2545
2511 -50409 -75619
35975 -99821 625
37118 -57053 16235
8349 44082 97324
25930 87202 81496
12720 -28939 -87260
36704 -61756 -15142
18453 -21479 20386
39504 11915 38798
23013 28753 -97783
32968 -17548 24910
28499 11683 -35431
40164 -15036 -71868
19278 -77391 16500
34521 -87331 -11371
37257 -58443 -40450
32770 -12988 -72271
24031 -41743 21740
25543 73218 90955
41147 87867 -55143
3897 -6939 -52262
6487 28203 94489
5212 -77449 87386
21038 -59701 89787
5329 -18635 -52690
22933 -95708 24572
414 22810 82059
16074 72139 70305
8253 31636 12389
5654 -64797 -27824
2187 30560 37675
4786 -28542 -49143
10369 18922 -3608
25756 28408 83720
39987 -48681 91046
6840 -74299 51735
38662 -13885 14971
38217 -30711 64440
36065 -74770 20893
714 -37258 -74351
26204 -1050 -20622
31024 68774 -35943
35095 37464 -93517
32199 -24601 -64241
7099 55344 3452
30922 55516 -3002
27218 -72112 -98060
36311 -28030 -42196
789 -44860 66903
27168 42409 -18221
18164 55698 93263
5788 -91280 67254
13533 8197 -9862
41739 -87503 -94237
26578 47943 -3823
22415 30569 46925
8600 -67049 58536
25114 59133 -46484
26039 11608 10818
11743 18473 6937
19554 55263 41402
8230 -78311 -15080
3539 -61774 11110
13271 -93514 59562
7417 -62951 -81718
40005 50695 52085
19111 52298 -54907
20314 12539 43505
3184 3385 37265
3225 -82670 -25896
34077 97341 -95432
3876 27340 1284
17076 86685 -17892
25437 49607 -68566
23342 36377 -93222
17711 41035 -31072
36338 65348 52832
21330 -74388 94737
25691 28507 89202
34951 23871 -79021
21899 99762 -66073
9119 -85215 56706
28336 -98153 62041
9879 32319 -84459
6565 -17825 82882
2319 82693 -3205
21097 -74218 -41186
25007 -93903 24978
4940 -84060 42902
8172 -95576 -77030
24682 -2494 88844
2477 65563 37396
37470 -63516 70120
3460 -90465 -62813
2039 94705 -40381
17205 45602 -79027
23458 657 -36747
32544 61472 33188
36473 -15463 87333
8716 39595 34929
18594 -26556 -59593
28282 60707 88473
24099 59381 20023
3590 -20133 -21373
12334 73668 -52411
23336 -86708 -27364
2345 -13332 -80249
19870 -56397 34148
22937 -19284 64704
11266 42221 -94450
10028 44064 -25408
39757 -2788 86005
27106 51809 -85758
20650 -84547 18490
18376 -60766 -43158
37779 32803 -61123
36995 -57354 96596
5589 19156 10462
12087 -89481 -47319
5899 -47914 70043
11133 -57578 12435
4307 -6128 41108
9397 -52817 46273
19624 9435 -81506
32490 -49328 72004
29008 -73432 24354
33707 -47479 -24614
41335 64073 58681
39888 -81680 83936
20684 84868 17175
37110 48993 -44456
9088 94214 -77826
27889 81912 41376
13829 60220 -21517
10847 -82654 69540
39780 90648 -49701
37537 59387 6794
19970 66011 -37934
19004 -97086 -39344
911 -35815 -20745
16097 12343 71296
37397 91472 -25908
4455 -32314 47456
6621 -58954 62687
7059 -99151 -17108
27144 -62280 7320
11961 96425 65555
8070 56763 -68903
42062 35436 24500
1742 -56645 32979
1967 -68585 61612
28991 81336 13587
38865 85580 19184
36577 -16845 -47898
9639 -92484 44115
17760 8559 72864
29128 59462 7371
34021 -42805 73986
25836 84167 -66102
39146 68072 29907
33583 81274 95961
27597 14605 40003
7022 -9718 77871
26872 24658 -21446
36722 -46376 74936
39458 -84414 51932
4926 -44861 64464
7184 23286 99369
6711 -80404 -94944
37063 51004 2921
17805 1359 7799
37256 97388 41408
17019 -16567 27430
7758 91926 -41419
715 -81692 -75331
5356 -49965 45345
239 92630 -1150
39430 -13629 1844
22201 72869 -85262
6704 20034 10129
22219 48935 -49555
18280 9939 -47969
28261 33269 -60527
8997 -81219 -36919
21068 79659 -16063
7327 3021 71676
5679 37460 -71295
38495 54770 79898
17565 34198 -43415
28456 -42991 -15105
40854 21969 -54055
37314 48650 -687
33270 75463 -81543
34762 21953 -84505
11833 73696 20473
5816 92103 56666
36676 83157 -73901
27290 42040 -65178
19541 -75565 -19675
38651 55031 -75127
5252 95344 -72168
19315 -73616 790
32723 -55256 46889
14894 -87319 -81173
22955 17683 -73301
20356 68737 -76367
33726 78406 97005
40775 -73865 -14213
4841 -56076 20533
34745 22267 -59414
28970 -68054 82509
19238 -86672 85049
28046 30649 34241
35801 23499 74277
32786 -92192 21313
24158 43582 59810
13047 40502 -30811
35397 39009 -93901
8386 33495 8532
3269 73362 17121
36466 -37322 79200
19364 -76241 53820
11734 -87966 -50107
32315 -14091 5467
33657 -75154 28760
17029 21582 82698
39135 -36564 19198
1737 61199 91012
31807 -58756 11245
11776 -24628 50534
25626 -1531 83591
6062 86097 8468
14700 -93025 -87036
432 -85946 86265
24414 7653 71178
19174 62236 -24739
22906 -64902 1540
26853 -2103 -31924
24188 36894 -77106
24432 94112 69166
31307 -25946 -60366
39460 -55355 -88129
29930 36881 -97164
28717 76232 -49552
7870 -25434 34736
375 -14874 30497
20070 48620 -79755
16554 56071 -67008
14302 -47120 61109
29395 47061 -94161
26390 -80113 -14335
35226 -94876 87518
24103 -15860 -69960
32597 60268 -17099
16245 92058 -50624
39566 -75428 -96245
23023 -14463 11422
14944 47565 -65211
21672 17839 -62027
13789 -99088 14863
24826 2951 -87330
33594 -7059 -50117
35505 -92538 -1238
21495 32179 -24817
38182 86130 -57445
17134 61018 -99101
9556 78590 -92483
26727 -74656 63699
14589 -84713 93711
34881 -58693 73756
20574 63440 -78358
24549 85075 -18781
9165 18715 24119
10734 21670 -28330
29156 1979 -58206
29186 38506 -1678
6198 71426 43583
1922 29925 -37677
20194 14284 -43487
26594 3830 26918
33988 -86260 95170
30508 -8775 -75277
31727 65466 -38254
23121 64700 55133
27866 -2251 49680
14967 -92815 -57687
26678 14074 62830
24565 19205 37167
28560 -82896 -96247
31292 -28904 58289
12463 -91513 36398
10362 68827 47540
2418 -69937 -80032
19178 -6141 -75734
5484 -7033 -81917
16256 48488 93051
40081 3555 92478
11181 -15839 398
1927 -4673 -44206
26655 35339 -94275
12902 67184 6763
39465 79645 -92555
38748 7775 39661
17907 -80285 90363
7999 -93727 79465
35438 95312 -27888
10788 -12307 -79154
11142 -38400 30901
28340 806 29628
6164 33680 10698
27692 80650 68189
5040 -21166 80310
30385 -60496 72286
9703 -86701 -33984
35005 -58292 -70155
36843 -82828 28843
5727 -7713 69848
34714 81074 -1145
1330 -29668 71257
7642 -26339 -27394
18534 -75828 28248
11553 -25765 -20316
20610 -71319 -87785
17935 -65996 -76478
25581 41850 -35138
38236 83074 42757
4108 26047 26457
39286 83784 -77522
20820 47532 52541
6282 5232 62118
38003 98515 -38335
19962 -1053 4977
209 -6160 -26575
34908 -84997 63928
13017 30109 17299
27207 28772 -21052
36291 55449 34858
23514 80338 47171
40110 27810 77128
1312 87376 -49964
20505 -84920 -75053
21599 -99639 -51043
2282 -83653 -90320
7423 -79220 30174
33776 -62146 -13476
31461 57034 2342
15049 -74582 -65147
26828 37027 39184
38693 -13589 -55848
26893 44090 -4637
6074 -90494 6245
18126 -2107 -56945
10324 -54053 43846
3644 33836 32404
15211 17357 46045
41987 64253 -74284
2630 -27099 31642
36449 7606 67747
10534 63789 16730
21879 38682 -64589
27154 -14147 45539
6017 -58207 -60123
29842 60593 -37989
10925 73679 35141
39392 -7666 97924
26015 -6495 -71791
31822 -38090 74563
22226 -25967 27171
33437 79713 -26287
7791 -7089 -19321
12937 -16161 -99655
35362 -12873 -29196
28644 -92223 -61291
22697 -34119 99807
29177 -10067 -67868
31641 -76968 83100
14190 -96206 6503
34375 71880 90281
269 -91728 24385
26924 76428 -78098
12203 -71388 -29943
37369 -46173 44391
39951 50378 -16741
27113 -33336 63419
30265 -59909 -26695
10710 -16240 -63296
5493 -54311 -15698
6239 6810 -68583
144 85945 32663
30124 -1246 78731
14875 31491 83864
14242 27723 -36840
28229 27731 -84460
767 79387 -84474
17663 65269 18508
15734 80560 8305
16768 36496 -95694
20790 2192 -50061
28149 -41213 -80605
40531 726 -85030
17065 34297 -76383
25786 -38382 -29293
39802 -56481 -40902
36454 -17185 8632
24382 92884 11717
9383 30361 15238
19201 -10884 -3654
1786 16175 11266
3575 37717 10334
8726 -34930 73560
27818 72753 -54080
19933 -61538 85278
38107 -13850 15338
8001 -71677 23472
32807 -278 27382
14180 52388 -97737
25205 61570 -86997
13877 24869 43183
34469 14840 -78014
16154 -80373 -98400
40584 79462 -63247
16169 48335 -72506
34364 31691 38170
11692 -45836 72189
4614 89179 -10441
7621 -2944 -75014
27958 -96728 -97300
8050 -98658 16463
947 81196 58619
25183 -47052 72611
15132 -72682 -73139
10424 99612 -71556
6501 30300 23906
13440 -23416 51256
27936 66079 91595
23364 54679 83026
29018 54940 -10798
31195 -6347 39031
17215 9881 -11618
10762 22189 75865
28207 67137 -39511
8266 -85854 44650
7671 88689 23594
33284 76042 -6942
33730 -82775 -26033
999 90150 -43187
7912 -58164 53536
21577 -91577 1805
16569 8774 -99636
11562 -74902 92068
29764 48783 75361
16460 -70481 -30937
11023 -253 57958
21643 76203 52961
30561 10152 -57400
29105 87447 60794
19195 14773 29179
37289 68444 46581
18544 -50831 -69536
22794 39273 -40580
16348 27252 -17306
4198 -43707 50183
3016 -84404 3228
13170 30613 -44884
1257 36919 45388
12659 99055 14847
11693 57824 -25678
8556 -97225 -13365
36639 -18581 -66958
33743 60310 52022
12817 90147 14558
2176 48119 -3285
7528 -47201 7713
20528 75742 -68813
27406 -8494 -51726
40295 84590 -28371
12858 -30590 63355
24738 45962 -94406
41412 -45204 46539
30571 -73332 -90341
36342 -27832 -84406
30892 76878 94318
22199 -88023 -32745
16176 67161 83134
6911 21963 91541
26609 81350 10024
14392 -15543 -82161
8661 -21340 -92816
