40130 40888
65730 15199 5948
42260 42076 81939
60356 -51416 89499
28884 -40739 -64716
48370 -79180 54158
47124 -17362 64913
25185 -70207 44955
74407 -22399 23032
78899 -46038 96433
3416 68914 -43123
11793 7355 54718
57940 59302 83183
66505 -48009 32059
12968 -32133 55696
4293 -82886 99441
8390 -71619 -99657
79028 -59923 92838
33245 -69925 52746
40983 -38980 -60667
30248 97685 86603
21546 96276 -62896
74251 55719 -44050
8059 32370 15954
47810 -44079 -13332
61518 -93539 24660
12008 -91029 -88608
52838 46405 44803
63527 59974 72108
64101 68933 -31014
37980 -23100 93111
47013 71598 -20094
43088 -57333 18489
7711 12748 -92725
24382 -88943 95972
27406 17452 13895
75689 -48388 -35949
22790 97242 -32383
33431 72744 -40889
16937 -81932 -76220
42361 -75498 -8169
31825 77134 52263
65034 -88104 23798
49416 23878 22764
61062 9580 -15839
73896 94843 -90045
30153 14776 74916
27636 -89333 62632
22333 -84638 41256
20497 -4273 83030
25740 -68272 -66712
15340 40362 -33208
70060 -61601 66212
46091 42009 -30074
42559 57910 76802
59014 79387 95596
60293 -56161 -35073
37775 -93711 -46758
7541 99146 -82769
3311 -26334 8624
49963 26381 23759
35576 11907 65454
31568 27000 60289
53093 -63509 20617
60191 -46032 -37729
53818 71563 55232
58212 47723 70993
27527 70899 -17955
50127 82704 21228
68774 82341 -78134
32599 71379 -64755
74167 90652 -2364
70080 48148 -19745
22615 10384 -78690
12561 -22395 43716
23420 -98126 73876
33151 46036 50889
78332 -98317 25597
28700 -76546 59
27799 21970 -32443
4523 27575 7310
49850 -93409 54951
43290 -89711 -74077
55920 -63417 -34254
80538 87673 70058
35136 -6197 64342
25590 43291 -97884
52856 18574 31949
1736 87177 71736
58781 -6263 -69546
23454 -31585 -86826
67320 -25116 -93476
21695 51737 -3807
13653 -56894 -26298
8322 -22627 -49597
55300 85921 25005
6415 -17576 48663
29222 53148 -47175
41418 12787 -31642
14091 -47147 8569
24532 -75875 36807
49565 84579 33475
40393 -15221 -92560
1123 -41009 -87086
75467 6222 42674
36107 -69461 52376
73436 13443 -80614
32130 29688 -71595
36070 -77978 41586
56243 -6864 87909
35226 66021 2519
21972 -88639 62688
60941 -29353 -27297
6658 37512 -84417
25862 -35611 22001
54347 82636 -34528
8740 -48166 -45579
41317 68508 33339
32954 84151 -4389
22344 -4187 34806
1973 33377 51786
63300 -74219 -39750
28605 93925 41500
3957 -72567 -83425
38105 34267 85458
33561 56419 33512
61367 -24258 35809
23005 71792 52062
34638 74243 -16812
29065 58629 60547
4543 -40260 -44996
33254 5511 73440
68756 40004 -19933
12599 -58568 70404
78850 85394 -57335
79602 36993 72206
66592 44465 -99431
18985 -26326 11447
30635 6742 -83618
43391 -68346 -93796
80386 56189 64
39842 -34484 -26112
21463 82510 63609
5993 -16729 -19195
4010 27761 -16347
18356 -47434 19245
4263 -28560 -93480
7006 35699 71998
36493 98213 25223
51251 -28538 -31164
15919 -16097 -94534
16844 -56595 4221
78437 -24191 -21459
9991 30637 7779
63307 -67261 34701
47856 -19593 77054
62685 -50958 -95709
38047 -44549 86278
64371 -52084 79548
19357 -58051 -53767
12499 18163 37322
75618 -55904 -76743
59973 -33780 56554
27074 -33610 27632
66943 -11142 -82056
59878 29974 4896
34185 -26281 53125
17469 -95701 36096
19918 2811 61382
12429 49771 -65828
17299 27336 55324
2634 40893 -51739
45523 -86344 1282
65761 -96182 -12677
41671 -69226 -46215
49325 4362 -94955
9117 15021 -97118
3247 -96418 1812
31773 -74182 -49999
52765 95063 54577
38165 -19544 81873
55873 -42268 -44652
44635 9762 33336
21692 58037 -92143
39016 43569 -61387
70349 -50588 -29983
58013 85651 52131
68773 -10634 -59969
25538 69823 -45186
71634 64209 -70271
71655 -25216 99695
14162 -65630 71335
22596 10267 29998
71629 -4600 -37804
65119 -18317 67147
37161 93710 2301
46291 24994 47227
61916 -94356 65709
69152 52295 44491
36076 8565 -95139
17022 -75743 -70582
65440 87735 51485
80796 -24550 -29215
35247 17426 -85100
59578 85549 80027
51511 94971 -55529
18693 -15575 86568
57150 68358 33458
64559 7731 -71492
45497 -41093 -22542
11003 -34346 85552
4932 434 475
76342 93672 42209
55206 -36027 -72231
37444 -8505 -64608
24272 34232 12077
55011 88798 -27002
22910 96890 -71286
6130 -93206 67907
56059 -4773 -48732
41675 26162 91617
65012 14806 67897
33298 -77875 63137
54960 -30785 -66363
52769 15067 24942
49935 -2009 59765
73392 -98174 5168
28332 -20886 -93189
48429 74103 50202
7596 67029 -63142
1003 55524 29797
44114 12622 -57842
36215 -81806 -64285
36930 69773 -54346
1721 50762 92667
33365 23152 84961
1083 -40640 67626
30460 61957 74835
9797 5354 58117
64853 16101 38083
24466 19569 32752
56091 71447 63779
21655 -80488 -27447
17474 13558 -73418
66434 -85668 -61211
23758 71143 92272
67171 18639 29758
67636 -68504 -15102
20215 23705 -63588
11488 48777 -94998
10731 -34325 -5993
19740 -18085 82749
9424 38858 -6813
24534 89334 -12834
4209 -31829 13825
39505 -494 -23414
33781 -98443 82892
77841 62772 80580
37722 60107 -42237
14860 33352 -73913
50124 63011 70555
64005 -81462 -21556
26854 -25417 33111
24002 -21196 -61542
34693 -24483 -67746
68316 15373 -52717
4272 25973 19713
47424 74045 -84400
37403 -11845 9392
6363 35109 -10163
23227 -12901 28265
44432 9098 89140
63742 -37401 -60998
11657 -77921 -67472
41615 -70596 81495
65195 -69286 -5649
62493 -93797 -35953
45816 87848 -13415
51512 98732 64954
10661 -91906 -45578
20757 -24836 -23577
38939 253 -76878
80190 65180 83077
13848 892 86317
66626 -22088 -59539
23144 52457 21715
38730 -26253 69945
52939 -24713 83824
71897 -44795 78611
19573 88463 -9580
17646 -97435 90699
14669 59967 -5082
57570 15911 67303
59646 -186 72096
78091 17103 80964
73794 39145 -51909
4305 -42927 -48603
43828 29444 -5154
48355 69192 94768
11945 -53043 -11504
59117 21780 -9363
35228 95367 -58237
66458 25322 -22729
2427 -29350 11678
9041 44181 46142
586 -58867 -32400
4875 -89851 98063
41630 -47276 -56191
66034 -3250 -67672
56819 -60834 -22312
12787 40616 -98360
8127 58442 -79388
8264 -75827 25702
66482 18536 -16809
68462 80058 -32732
34878 -31749 44150
42099 49132 -73632
55832 -63059 -48886
2978 4815 47103
15872 -82213 69480
77566 -2827 46990
32864 53672 -70653
1342 88551 33504
22472 89567 -56794
77226 89067 -54309
22826 74181 27378
7041 -95013 -84938
70239 -82336 6510
46958 -36157 -41662
20214 -98051 56456
16198 29351 -4858
73973 -53006 -93519
25456 6662 -49392
34726 -72451 -12948
6066 -31154 -33966
43070 -75405 73782
24336 -89166 8364
57585 -18946 39779
49546 3389 -85032
59560 88372 -80156
77176 -75072 33744
43520 -10715 -5245
50653 72561 -5207
17523 83094 -55614
21456 -32003 21378
32908 -155 -85536
27459 98560 2921
20183 -79098 -73928
29729 -42438 31613
50416 18445 23975
35119 23512 -50248
28687 33610 -59415
56835 788 -39385
18601 -95222 62239
25900 -26126 -61812
6774 -26870 -35019
41765 -55832 91354
71376 -71958 -14703
40631 -13094 -39777
53326 -56452 26845
1881 10340 16783
57599 -16617 -73461
66353 69167 74696
80363 78626 82692
9282 15961 19462
9152 -4754 -29392
35541 -2730 -16526
11783 -63255 -86842
25220 -82933 58768
39566 31437 40454
16058 51856 -50253
34027 -26498 8783
57372 -91471 17416
52184 49873 -94077
7214 -2005 33577
74453 16606 -71287
44134 72694 -36064
25991 47687 45633
25100 -72308 -58065
22160 -62271 45801
57044 -61207 -49395
23247 63854 76066
3654 -65450 19277
30409 45283 18639
26582 54361 -45821
18676 39908 98953
73900 91389 56460
27958 -97591 -18987
11082 -78933 -74343
34866 62806 32554
67229 46005 -11242
1887 23299 -12990
35459 59081 73729
71638 88685 -77802
56234 -55879 9959
40072 -34656 27987
53070 -80700 2144
28228 19499 5977
29555 -49279 25423
37090 8878 14094
32957 -3667 13230
78572 -12065 56166
30572 93627 52693
22926 74516 -39954
66842 55121 -99998
12867 -97545 -50334
16852 96248 58958
65237 -77486 14742
36965 -96226 92956
29684 13247 -49446
76748 94722 -75081
29880 -37746 76102
65275 29321 -69348
57178 67726 -94988
39703 -62355 68078
49659 24941 -21544
20745 87014 -79791
25583 -58468 25386
67137 -5423 -6963
20653 -2891 53038
61172 -28926 -77155
16575 -67042 99686
47725 -23166 -76311
61379 95352 -76462
65106 -74613 -21452
46081 -1345 3660
61693 74870 -44417
65082 37496 57540
49761 -11651 96621
35381 -35696 -76213
48329 39901 83062
61471 -42447 -76244
19761 44551 55341
36867 77242 -7871
21941 -27084 98026
68435 -52917 94891
19620 22920 -13870
62819 25360 -82059
43914 -94446 -28467
23752 -20015 14981
15381 -23244 -16006
23672 -25690 -43258
68420 95547 -56140
77892 17856 38705
4033 57018 95878
14094 58150 -63405
58730 65101 -4159
23865 -15583 -61733
31781 -27463 41818
24914 -215 40059
47781 13576 -94885
75511 -1993 -86146
9745 -69434 36252
49061 7447 21448
43024 54310 26322
45702 48120 35889
22402 -12687 -94815
27013 22747 -90868
45625 4794 -42327
21433 79415 43388
75252 12468 -63150
49555 -9396 -61289
41191 74000 -43588
68133 -137 -70728
67807 -19526 -44699
80674 91662 50942
32084 76230 75505
46854 -94996 62805
1941 93838 -72343
21901 47800 75684
39077 -25472 38923
53283 12625 59961
35324 47965 94685
25119 87322 58957
58757 31217 10417
49449 1012 -60226
68009 58002 28889
18572 47457 -69322
29197 17577 -52882
68402 -60425 -23264
68066 82501 -4312
57794 -66635 2642
34341 60634 -44375
80677 6213 69625
38789 -19477 12484
49396 88083 91133
72027 66926 19025
68901 -76655 73191
71663 17314 -83965
6621 -19681 39942
31042 -86268 52735
21197 -27329 85805
59678 -54256 94985
53504 97636 14176
77416 -35565 -63724
21542 50877 -11920
29915 -45374 40230
32079 -21975 52573
26559 67067 -40380
75523 77570 53217
66606 5526 40205
56131 -74889 -88325
44684 -26698 -10389
52505 7635 90682
56343 16619 263
41077 8254 69568
78257 58687 38943
37830 34996 -19430
12004 39796 -68818
17236 -42962 -56997
14801 44388 18270
8597 78036 44314
63171 68435 83811
72120 3519 33493
20038 41817 62545
53909 -44092 87070
77623 -92690 59549
44934 3115 20324
21501 -40001 -59271
61278 49726 -59536
25725 97599 -84359
40125 -82416 -50073
73771 -60126 -5634
29532 -14919 34885
66967 -9446 -66306
8972 97084 -22288
37038 -54708 96572
25407 205 79284
23686 -593 72510
29393 92263 -1462
61175 -5027 96803
4081 -2434 -91125
15558 -48307 37966
48061 89397 87545
57920 24855 69969
7186 -53570 -37341
9970 67888 86705
79186 48650 10449
23669 49775 42127
18574 -78271 -42289
21085 67016 3928
6092 -18389 -66077
30255 75038 -80122
38011 4476 88857
73474 5848 99159
71239 75328 -78110
57312 -5996 7343
30527 58539 29141
55697 70300 -28691
35278 -9838 -12524
42625 -98319 -87575
57186 -52059 92745
51242 -52305 -14400
35067 41897 84083
80464 20445 -71744
23048 -47841 -89156
25727 60622 9188
49465 35888 -81070
74678 -53201 -95759
57567 -97568 -41891
71489 -63001 85637
35881 -22075 46285
32201 -86665 35298
65365 35682 22280
73611 -66401 -92656
3233 -28539 20394
48113 28701 -5984
55683 -43753 -33675
39639 79609 32094
58801 1146 -60881
75988 43566 97702
56443 -18429 46064
20651 -35238 -64687
39858 30746 50031
48459 25496 -53834
54626 14533 -92651
10201 63831 -8201
23285 34930 26140
28273 51485 -10471
9694 63081 -83865
24610 -67693 -26838
51533 -7440 28396
23616 -30445 13727
9560 44742 86959
24172 21764 27485
40289 81207 -94905
74135 67551 27449
24154 28283 32640
19948 9825 26325
10570 68773 -62775
53513 -28579 -73513
41370 90455 -21537
47859 52196 -53133
39821 -23861 -73310
38090 -70803 53224
8685 -6294 -49941
920 -22910 31487
21813 96161 -31866
64612 -72927 90271
3168 -38248 -62893
15100 51158 -90567
16219 26903 -92626
30244 -87305 66237
48919 74143 -69459
6729 95956 -91505
68768 -37166 91597
69816 -8928 -1645
10078 82132 -45532
38425 60754 1784
48316 34035 -12108
50317 18843 39274
53149 68227 -59675
13768 90607 78597
46476 87071 71852
25222 52868 50826
45200 -41314 -50378
45271 96373 15963
4897 70835 -4127
57132 64585 95272
25461 -11804 -447
64060 -57319 61591
40329 68707 -33106
47388 -2932 65004
14210 66234 70000
12456 18961 -13788
6203 1734 -3550
53743 89432 73137
64075 24121 98266
74005 -89812 93233
68568 42010 62301
2421 -61354 50288
80685 -68051 -85833
49719 3671 -48775
78096 -72200 -88504
13569 -84911 -14416
18998 18391 56683
20027 -64473 -86377
62119 -25924 -49586
39124 -51623 16578
24548 -31370 54630
53721 76506 64365
17189 -26645 84486
22771 -49519 13099
73030 81370 65252
46181 93963 35625
46709 76948 -42290
73753 34583 19201
78430 -29803 72654
14227 -77298 48327
18304 -40448 -33158
25203 -11029 60729
2115 -70927 7488
34743 38343 -59584
23715 41877 -4307
48476 -69248 97859
60453 -6087 -60310
15610 45292 47233
1709 55359 -54736
40658 14432 36126
51853 -54335 4338
17619 -14649 -1071
19447 39849 58460
1596 67192 55618
64901 31946 -32196
50081 13919 -52079
43106 -70345 -72469
37412 25538 30302
14352 -13654 -83680
68761 66200 34105
28999 -66824 93635
68058 -15609 -92133
11820 84593 54161
48936 40470 -8581
76414 -5374 -53155
71025 33742 48099
17759 80162 45140
26692 87020 33398
15149 -74233 -36801
32348 92718 27305
62093 -56308 -92175
55889 -59153 -26674
55580 55426 82793
54584 -99350 32238
41437 -25486 -86716
11081 53388 -15045
34939 -23323 60074
30829 63837 46608
64971 -72874 86213
21026 -69899 -97218
32997 -23924 10694
46997 -11657 -15690
56761 -57896 17935
13945 44283 89235
76073 28666 22794
80026 -44734 -46662
76782 74221 -78086
9619 48740 -27685
80527 -98814 -41660
57365 23504 68711
8655 -18986 65128
5134 1064 -91778
16809 5120 26166
12982 -69336 -87130
17104 -31619 30928
10593 -90375 91307
12879 -7684 -37051
679 99892 41007
24771 58597 28482
52902 -3325 -87986
52832 -1846 55314
5491 25335 15576
62783 93343 19179
48342 18013 76513
70823 -79729 42286
51872 -68908 93926
2 17900 -98478
39696 -45179 -57051
57152 -99101 -77694
37930 67391 -61978
59826 89061 48153
66010 -14108 1617
20758 1067 -89299
43943 36204 92899
44511 91780 94662
21255 -93049 46998
60393 -58031 -39066
67884 9292 -49488
53510 86080 -21697
61459 97633 58027
42922 -73038 -39051
14905 -45911 67004
73723 -91920 18393
33318 -8154 39307
31836 -74093 53317
53092 -81639 24970
43677 51193 -50856
30039 -27268 -66560
21010 64656 -61557
75396 -24474 68088
53605 -28744 -55399
56757 87319 -7442
9703 65317 95088
25844 -27969 -42501
72224 44323 72548
29885 60285 10440
70160 86762 47794
4675 -24100 40044
33047 41266 60167
23914 -57198 95927
80475 -82169 -84455
5253 -80530 -76834
53342 97635 57296
26655 -65364 -20713
763 94125 -35496
30314 -38854 -70158
59477 -97918 -51341
76017 50864 -43741
57791 -50488 -63474
12931 -53411 4210
22795 -17949 34310
44937 -35374 -98050
71951 57557 -53287
5208 -30892 -84097
77619 26676 44367
1220 -36460 -9879
2741 95979 -83248
43455 64580 -84635
41367 43214 -7287
26634 19050 -61604
45988 93494 -46870
67858 11022 -56897
67304 -50749 -34093
58677 4754 -88338
31001 21393 -22832
70882 37972 92475
31833 -26459 -35859
38998 8516 90434
73784 72711 61583
28525 1158 -96606
51324 -39118 -28522
49813 -27241 21080
70306 -2030 50781
37992 -94310 38089
34334 -93550 3911
76693 34574 11021
21274 -83435 99323
78335 -17333 -10237
15044 70900 32190
14375 -43454 -30501
56441 51080 -89632
29871 40517 8648
19058 66771 88086
22036 -77559 -21684
399 69476 -3823
60194 81189 91503
64591 -30103 59757
1886 -70255 94043
15599 -59301 -25841
20775 -2079 -74172
21537 -46026 -31111
58121 -14706 -90837
36491 55912 -54400
75460 -66127 66610
14875 -13549 23515
36149 -40924 -30715
28259 -29751 7545
75023 37087 -47274
38272 -7214 -84789
9587 42257 -80470
47241 95640 60354
19669 -80785 -9508
54706 65717 -43465
41466 36900 52078
31991 -89241 -31290
38697 -63288 -38696
46295 -72824 74576
42189 -64527 42621
20688 18519 -79116
37384 -42093 17272
73404 7869 -56150
80711 77960 -28395
26153 -60736 -5145
56251 62971 -60533
35019 49322 8291
28510 -96616 -49740
13693 -31905 38920
15439 46542 -69017
79966 -34307 72233
17803 -10124 15262
70033 43044 88575
57580 59365 -65581
36079 -73307 -62403
39820 -13421 98064
23424 -18825 9800
44611 97220 -21581
9695 -83932 -10104
58891 44845 -66449
5945 31325 43935
53027 41352 99640
10377 -25384 7811
65445 21061 93688
26514 -11981 5342
3005 70689 48936
43404 41358 -74926
72121 66697 -68155
72188 26560 -81532
24742 -69047 -20344
11020 46129 60131
80401 -28767 -77242
72888 -22000 94962
37550 61407 80792
22993 81644 10811
31221 -37095 -44436
63767 15704 -70213
9086 30423 -31256
59629 -25666 57000
64460 16958 -3568
24186 -5775 99668
60019 84327 -73273
42748 79793 -68104
31499 13680 -62083
46312 29204 -49468
64641 -95158 26209
15373 97408 -61869
21003 92505 74908
23237 89330 697
70733 -44028 46473
10468 -1836 -18761
68226 -27396 -51243
70045 -15696 -52153
53430 -85177 -17277
36210 -70120 -92808
23576 10173 -20655
47496 -58859 -43025
35902 69891 86032
78349 -32847 36850
6216 51068 -88611
56604 -84679 -54215
63036 54609 -51290
77365 -93130 42731
59069 -18343 34573
45195 90890 -14261
43372 -56141 -52028
35502 -27129 -48984
26316 -36765 -21189
75097 -98382 -43902
4650 -68204 82762
14485 23687 -16012
36868 86815 -62076
12160 -89792 99727
66174 -38724 -57489
48417 35531 -59830
80532 25479 73335
35222 61470 14119
76732 -36485 49956
38225 -17898 17888
14236 -46413 -80482
58258 6168 -7559
26367 77732 91141
33411 -49303 -632
13906 -71600 -10089
57098 -28473 -32561
64951 12940 92164
42380 71151 66010
28064 77831 -26484
41416 -69036 86250
30173 86452 57118
73868 75132 74257
49817 -62739 -40009
9077 -13610 -53260
66509 29279 48658
66387 -45398 54834
18168 -38969 93377
54154 17927 -83227
53052 53172 96509
79257 89541 64548
3145 16429 75485
47110 33223 -63647
75532 57490 42795
37184 -82618 23994
65813 -23166 -80245
14432 -46639 -11955
45569 68 65706
17661 35227 16861
72963 -33176 -19978
22007 -43928 43898
75818 14582 24129
28480 -93002 -56786
1962 80887 -10425
70587 -77788 -13347
66068 40776 899
73390 48439 -41953
75817 -40111 92107
27843 82641 -74636
44149 13462 -69789
79708 -20901 28301
10446 -8544 -36825
50230 -40915 -91138
73687 40812 -91646
32189 56699 5021
11117 53691 64398
70347 -72744 87119
54399 16616 82125
33998 83951 37471
75219 -49052 -47213
53597 84225 26955
1996 -77389 -57221
13215 67864 -81244
79002 -99474 60594
24833 48365 2638
5147 -21377 -81072
28157 -92391 88137
59948 -16399 -89934
60700 83932 6099
56845 60641 -40194
10816 66956 -43742
12768 -45301 -95575
9015 -71585 -95363
49468 31562 68714
19955 33549 -21786
57737 80392 70917
49282 88778 -55121
51031 12427 50033
6826 59989 52041
56680 6857 63294
4669 67048 -59473
45450 95786 99979
7765 -12211 7696
22452 -12929 58026
74706 31643 -38042
58822 85315 -76918
36712 27848 -9979
7038 8192 80660
20835 71661 -34173
79736 -26182 84491
8902 -20077 96134
36974 45899 79907
56811 91084 14226
61569 -58857 -54699
44747 48697 29024
43834 17187 -24310
77799 -51664 61706
35037 -4472 -94583
59565 41621 62270
33408 -61034 -10644
33097 74852 37515
14453 79879 -48633
38086 -80610 -19949
30712 94058 -6791
66885 84873 -56604
21909 -965 -75592
36629 -91525 70546
44232 -77574 -23472
75307 -94907 -36640
7715 -75806 92433
37078 -13189 -73166
77981 95605 -60707
40436 -86414 -85492
8813 -47009 -85435
40330 82176 88251
75461 6214 34278
5015 21891 -75767
45144 64214 29859
66323 99240 -65355
47896 -57849 80235
23371 -85243 85009
62121 -95895 -44672
77481 -42085 93974
64631 -18393 44526
57006 -2553 -27726
66306 35728 -27715
